,stop_code,stop_name,stop_lat,stop_lon,geometry
580,140105,Edwards Rd at Hwy 97,49.92429,-119.38502,POINT (-119.38502 49.92429)
581,140107,Acland Rd at Penno Rd,49.92214,-119.38407,POINT (-119.38407 49.92214)
582,140111,Rutland Rd N at Commercial Dr,49.91505,-119.38664,POINT (-119.38664 49.91505)
583,140245,Rutland Rd N at Rains Rd,49.91014,-119.38691,POINT (-119.38691 49.91014)
584,103608,Lower Glenrosa Rd at Paynter Rd,49.82971,-119.63564,POINT (-119.63564 49.82971)
585,103621,Lower Glenrosa Rd at Glenway Rd,49.82656,-119.64675,POINT (-119.64675 49.82656)
586,103632,Lower Glenrosa Rd at Glen Crt,49.82501,-119.65077,POINT (-119.65077 49.82501)
587,103630,Lower Glenrosa Rd at Glenford Rd,49.82818,-119.65282,POINT (-119.65282 49.82818)
588,103614,Webber Rd at Dunbarton Rd,49.83901,-119.65335,POINT (-119.65335 49.83901)
589,103615,Webber Rd at McAllister Rd,49.84093,-119.65547,POINT (-119.65547 49.84093)
590,103618,Webber Rd at McRae Rd,49.84307,-119.65903,POINT (-119.65903 49.84307)
591,103622,Webber Rd at McGregor Rd,49.84535,-119.66172,POINT (-119.66172 49.84535)
592,103624,McNair Rd at Webber Rd,49.84718,-119.66355,POINT (-119.66355 49.84718)
593,103629,McIver Rd at McRobbie Rd,49.8467,-119.66575,POINT (-119.66575 49.8467)
594,103626,McIver Rd at McBain Rd,49.84375,-119.66364,POINT (-119.66364 49.84375)
595,103625,McIver Rd at McRae Rd,49.84196,-119.662,POINT (-119.662 49.84196)
596,103628,McIver Rd at McTaggart Rd,49.83965,-119.66108,POINT (-119.66108 49.83965)
597,103634,McIver Rd at Glenrosa Rd,49.83432,-119.65978,POINT (-119.65978 49.83432)
598,103640,Glenrosa Rd at Parkhurst Rd,49.83652,-119.66334,POINT (-119.66334 49.83652)
599,103642,McGinnis Rd at Liard Crt,49.83894,-119.66637,POINT (-119.66637 49.83894)
600,103633,McGinnis Rd at McGee Crt,49.84223,-119.66491,POINT (-119.66491 49.84223)
601,103631,McLeod Rd at McGinnis Rd,49.844,-119.66541,POINT (-119.66541 49.844)
602,103636,McLeod Rd at McCoy Rd,49.84589,-119.66771,POINT (-119.66771 49.84589)
603,103638,McLeod Rd at Blue Jay Dr,49.84748,-119.66933,POINT (-119.66933 49.84748)
604,103641,Canary Dr at Blue Jay Dr,49.8487,-119.67165,POINT (-119.67165 49.8487)
605,103646,Oriole Dr at Canary Dr,49.84766,-119.67301,POINT (-119.67301 49.84766)
606,103648,Salmon Rd at Oriole Dr,49.84566,-119.67284,POINT (-119.67284 49.84566)
607,103644,Gates Rd at McMurchie Rd,49.84472,-119.67019,POINT (-119.67019 49.84472)
608,103647,Gates Rd at McPherson Rd,49.842,-119.67023,POINT (-119.67023 49.842)
609,103649,Gates Rd at Glenrosa Rd,49.8409,-119.67024,POINT (-119.67024 49.8409)
610,103645,Glenrosa Rd at Rosedale Crt,49.83822,-119.66739,POINT (-119.66739 49.83822)
611,103639,Glenrosa Rd at McIver Rd W,49.83463,-119.66181,POINT (-119.66181 49.83463)
612,103637,Glenrosa Rd at Glen Abbey Pl,49.83202,-119.65859,POINT (-119.65859 49.83202)
613,103643,Glenrosa Rd at Dunfield Rd,49.8242,-119.65376,POINT (-119.65376 49.8242)
614,103595,Old Okanagan Hwy at Drought Rd,49.83014,-119.62535,POINT (-119.62535 49.83014)
615,103584,3600 Blk Old Okanagan Hwy,49.83343,-119.62537,POINT (-119.62537 49.83343)
616,103563,Old Okanagan Hwy at Butt Rd,49.8371,-119.6254,POINT (-119.6254 49.8371)
617,103551,Old Okanagan Hwy at Chieftain Rd,49.8403,-119.62544,POINT (-119.62544 49.8403)
618,103541,3300 Blk Old Okanagan Hwy,49.84244,-119.62545,POINT (-119.62545 49.84244)
619,103516,Shannon Lake Rd at Old Okanagan Hwy,49.84616,-119.62221,POINT (-119.62221 49.84616)
620,103493,Shannon Lake Rd at Shannon Way,49.84953,-119.61979,POINT (-119.61979 49.84953)
621,140170,Shannon Way at Westville Way,49.84892,-119.6154,POINT (-119.6154 49.84892)
622,140193,Woodstock Dr at Sandstone Dr,49.85024,-119.61384,POINT (-119.61384 49.85024)
623,140194,Shannon Ridge Dr at Ridge Pl,49.85339,-119.61379,POINT (-119.61379 49.85339)
624,140195,Shannon Ridge Dr at Shannon Green Crt,49.85472,-119.61117,POINT (-119.61117 49.85472)
625,140177,2200 Blk Shannon Ridge Dr,49.85579,-119.60559,POINT (-119.60559 49.85579)
626,140179,2900 Blk Auburn Rd,49.85562,-119.60073,POINT (-119.60073 49.85562)
627,140168,Daimler Dr at Auburn Rd,49.85732,-119.59814,POINT (-119.59814 49.85732)
628,140182,Byland Rd at Compass Crt,49.86075,-119.58947,POINT (-119.58947 49.86075)
629,103265,Ross Rd at Brentwood Rd,49.86081,-119.5774,POINT (-119.5774 49.86081)
630,103279,Ross Rd at Applegreen Crt,49.86082,-119.58009,POINT (-119.58009 49.86082)
631,103301,Ross Rd at Riffington Pl,49.86086,-119.58389,POINT (-119.58389 49.86086)
632,140202,Byland Rd at Compass Crt,49.86083,-119.58954,POINT (-119.58954 49.86083)
633,140203,Byland Rd at Kyle Rd,49.85816,-119.59337,POINT (-119.59337 49.85816)
634,140209,Daimler Dr at Auburn Rd,49.85751,-119.5984,POINT (-119.5984 49.85751)
635,140199,Auburn Rd at Shelby Cres,49.85639,-119.60087,POINT (-119.60087 49.85639)
636,140200,Auburn Rd at Shannon Ridge Dr,49.85377,-119.60086,POINT (-119.60086 49.85377)
637,140198,2200 Blk Shannon Ridge Dr,49.85589,-119.6056,POINT (-119.6056 49.85589)
638,140208,Shannon Ridge Dr at Shannon Green Crt,49.85453,-119.61203,POINT (-119.61203 49.85453)
639,140207,Shannon Ridge Dr at Lakeside Crt,49.85361,-119.61363,POINT (-119.61363 49.85361)
640,103471,Woodstock Dr at Shannon Crt,49.85085,-119.6149,POINT (-119.6149 49.85085)
641,103469,Woodstock Dr at Sandstone Dr,49.84963,-119.6137,POINT (-119.6137 49.84963)
642,103481,Shannon Way at Westville Way,49.84902,-119.6156,POINT (-119.6156 49.84902)
643,103495,Shannon Lake Rd at Shannon Way,49.84942,-119.6201,POINT (-119.6201 49.84942)
644,103513,Shannon Lake Rd at Old Okanagan Hwy,49.8466,-119.6224,POINT (-119.6224 49.8466)
645,103542,3300 Blk Old Okanagan Hwy,49.84236,-119.62557,POINT (-119.62557 49.84236)
646,103552,Old Okanagan Hwy at Chieftain Rd,49.84021,-119.62556,POINT (-119.62556 49.84021)
647,103556,Old Okanagan Hwy at Quince Rd,49.8383,-119.62555,POINT (-119.62555 49.8383)
648,103565,Old Okanagan Hwy at Butt Rd,49.83656,-119.62553,POINT (-119.62553 49.83656)
649,103575,Old Okanagan Hwy at Bering Rd,49.83419,-119.62551,POINT (-119.62551 49.83419)
650,103593,Old Okanagan Hwy at Drought Rd,49.83067,-119.62549,POINT (-119.62549 49.83067)
651,103597,Main St at Hoskins Rd,49.82964,-119.62627,POINT (-119.62627 49.82964)
652,103596,Dobbin Rd at Old Okanagan Hwy,49.82867,-119.62476,POINT (-119.62476 49.82867)
653,103581,Gellatly Rd at Carrington Rd,49.82941,-119.62109,POINT (-119.62109 49.82941)
654,103580,Gellatly Rd at Witt Rd,49.82736,-119.61874,POINT (-119.61874 49.82736)
655,103586,Boucherie Rd at Gellatly Rd,49.82381,-119.61586,POINT (-119.61586 49.82381)
656,103065,Boucherie Rd at Carrall Rd,49.82514,-119.60949,POINT (-119.60949 49.82514)
657,103529,2040 Blk Boucherie Rd,49.82626,-119.60476,POINT (-119.60476 49.82626)
658,103519,2030 Blk Boucherie Rd,49.82671,-119.60205,POINT (-119.60205 49.82671)
659,103500,Old Boucherie Rd at Boucherie Rd,49.82767,-119.59875,POINT (-119.59875 49.82767)
660,103492,1900 Blk Old Boucherie Rd,49.8277,-119.59702,POINT (-119.59702 49.8277)
661,103484,Old Boucherie Rd at Hitchner Rd,49.82774,-119.59299,POINT (-119.59299 49.82774)
662,103467,Old Boucherie Rd at Pritchard Dr,49.82781,-119.58937,POINT (-119.58937 49.82781)
663,103452,Boucherie Rd at Pritchard Dr,49.83094,-119.58828,POINT (-119.58828 49.83094)
664,103418,Boucherie Rd at Green Bay Rd,49.83474,-119.57944,POINT (-119.57944 49.83474)
665,103351,Boucherie Rd at Mission Hill Rd,49.84013,-119.57359,POINT (-119.57359 49.84013)
666,103302,Boucherie Rd at Sunnyside Rd,49.84387,-119.56543,POINT (-119.56543 49.84387)
667,103266,Boucherie Rd at Gregory Rd,49.84694,-119.55991,POINT (-119.55991 49.84694)
668,103239,Boucherie Rd at Montigny Rd,49.84895,-119.55707,POINT (-119.55707 49.84895)
669,103217,Ogden Rd at Boucherie Rd,49.85288,-119.55563,POINT (-119.55563 49.85288)
