,stop_code,stop_name,stop_lat,stop_lon,geometry
1776,101930,Keating X Rd at W Saanich Rd,48.56527,-123.43771,POINT (-123.43771 48.56527)
1777,101931,W Saanich Rd at Keating X Rd,48.56585,-123.43906,POINT (-123.43906 48.56585)
1778,101932,W Saanich Rd at Kersey Rd,48.56677,-123.44009,POINT (-123.44009 48.56677)
1779,101933,Benvenuto Ave at Garden Gate Dr,48.56379,-123.45353,POINT (-123.45353 48.56379)
1780,101934,Benvenuto Ave at Trudeau Terr,48.56299,-123.45614,POINT (-123.45614 48.56299)
1781,101935,Benvenuto Ave at Trudeau Terr,48.56286,-123.45614,POINT (-123.45614 48.56286)
1782,101936,Benvenuto Ave at Amwell Dr,48.56384,-123.45373,POINT (-123.45373 48.56384)
1783,101937,Sooke Rd at Kangaroo Rd,48.39294,-123.59798,POINT (-123.59798 48.39294)
1784,101938,Sooke Rd at Kangaroo Rd,48.39349,-123.59691,POINT (-123.59691 48.39349)
1785,101939,Benvenuto Ave at Knott Way,48.56616,-123.44709,POINT (-123.44709 48.56616)
1786,101940,Wallace Dr at Benvenuto Ave,48.56334,-123.45917,POINT (-123.45917 48.56334)
1787,101941,Wallace Dr at Benvenuto Ave,48.5633,-123.45882,POINT (-123.45882 48.5633)
1788,101942,E Saanich Rd at Central Saanich Rd,48.57327,-123.40377,POINT (-123.40377 48.57327)
1789,101943,Benvenuto Ave at Knott Way,48.56631,-123.44745,POINT (-123.44745 48.56631)
1790,101944,E Saanich Rd at Cooperidge Dr,48.57394,-123.40409,POINT (-123.40409 48.57394)
1791,101945,Wallace Dr at Woodward Dr,48.56434,-123.46026,POINT (-123.46026 48.56434)
1792,101946,Wallace Dr at Woodward Dr,48.56442,-123.46009,POINT (-123.46009 48.56442)
1793,101947,W Saanich Rd at Carriage Lane,48.56908,-123.44151,POINT (-123.44151 48.56908)
1794,101948,W Saanich Rd at Carriage Lane,48.56928,-123.44133,POINT (-123.44133 48.56928)
1795,101949,Arbutus Rd at Finnerty Rd,48.4711,-123.30319,POINT (-123.30319 48.4711)
1796,101950,Butchart Gardens,48.5631,-123.46657,POINT (-123.46657 48.5631)
1797,101951,Arbutus Rd at Finnerty Rd,48.47135,-123.30298,POINT (-123.30298 48.47135)
1798,101952,6800 Blk Wallace Dr,48.56587,-123.46129,POINT (-123.46129 48.56587)
1799,101953,6800 Blk Wallace Dr,48.56632,-123.46136,POINT (-123.46136 48.56632)
1800,101954,E Saanich Rd at Dogwood Lane,48.57701,-123.40666,POINT (-123.40666 48.57701)
1801,101955,E Saanich Rd at Stellys X Rd,48.57959,-123.40877,POINT (-123.40877 48.57959)
1802,101956,Sooke Rd at Impala Rd,48.39384,-123.60563,POINT (-123.60563 48.39384)
1803,101957,Sooke Rd at Impala Rd,48.39432,-123.60599,POINT (-123.60599 48.39432)
1804,101958,Wallace Dr at Springside Pl,48.56958,-123.45565,POINT (-123.45565 48.56958)
1805,101959,W Saanich Rd at Marchant Rd,48.57273,-123.44269,POINT (-123.44269 48.57273)
1806,101960,Wallace Dr at McKenna Crt,48.56877,-123.45938,POINT (-123.45938 48.56877)
1807,101961,W Saanich Rd at Marchant Rd,48.5729,-123.4426,POINT (-123.4426 48.5729)
1808,101962,Wallace Dr at Springside Pl,48.56982,-123.45555,POINT (-123.45555 48.56982)
1809,101963,Wallace Dr at McKenna Crt,48.56886,-123.45942,POINT (-123.45942 48.56886)
1810,101964,Wallace Dr at Llanfair Cres,48.5707,-123.45402,POINT (-123.45402 48.5707)
1811,101965,4900 Blk Sooke Rd,48.39651,-123.60931,POINT (-123.60931 48.39651)
1812,101966,Wallace Dr at Marchant Rd,48.57179,-123.45271,POINT (-123.45271 48.57179)
1813,101967,4900 Blk Sooke Rd,48.39687,-123.60947,POINT (-123.60947 48.39687)
1814,101968,E Saanich Rd at Stellys X Rd,48.57992,-123.40921,POINT (-123.40921 48.57992)
1815,101969,Wallace Dr at Stelly's Secondary,48.57609,-123.43333,POINT (-123.43333 48.57609)
1816,101971,Wallace Dr at Marchant Rd,48.57272,-123.45106,POINT (-123.45106 48.57272)
1817,101972,E Saanich Rd at Dogwood Lane,48.57695,-123.40684,POINT (-123.40684 48.57695)
1818,101973,W Saanich Rd at Columbia Ave,48.57473,-123.44436,POINT (-123.44436 48.57473)
1819,101974,W Saanich Rd at Wallace Dr,48.57484,-123.44481,POINT (-123.44481 48.57484)
1820,101975,Wallace Dr at Sluggett Rd,48.5739,-123.44907,POINT (-123.44907 48.5739)
1821,101976,3900 Blk Wilkinson Rd,48.47059,-123.41259,POINT (-123.41259 48.47059)
1822,101977,Marchant Rd at Hagan Rd,48.57237,-123.45771,POINT (-123.45771 48.57237)
1823,101978,Burnside Rd W at Heritage Lane,48.46345,-123.41266,POINT (-123.41266 48.46345)
1824,101980,5000 Blk Sooke Rd,48.39794,-123.61438,POINT (-123.61438 48.39794)
1825,101981,Westhills Exch (Langford Pky) Bay E,48.44521,-123.53401,POINT (-123.53401 48.44521)
1826,101982,W Saanich Rd at Clarke Rd,48.57598,-123.44662,POINT (-123.44662 48.57598)
1827,101983,Brentwood Dr at Marchant Rd,48.57253,-123.46105,POINT (-123.46105 48.57253)
1828,101984,Wallace Dr at Stellys X Rd,48.58012,-123.42568,POINT (-123.42568 48.58012)
1829,101985,W Saanich Rd at Wallace Dr,48.57624,-123.44654,POINT (-123.44654 48.57624)
1830,101986,Wallace Dr at Stellys X Rd,48.57987,-123.426,POINT (-123.426 48.57987)
1831,101987,5000 Blk Sooke Rd,48.39808,-123.61486,POINT (-123.61486 48.39808)
1832,101988,Stellys X Rd at Stelly's Secondary,48.57966,-123.43197,POINT (-123.43197 48.57966)
1833,101989,Stellys X Rd at Stelly's Secondary,48.57979,-123.43276,POINT (-123.43276 48.57979)
1834,101990,Wallace Dr at White Rd,48.58444,-123.4238,POINT (-123.4238 48.58444)
1835,101991,Brentwood Dr at Sluggett Rd,48.57368,-123.46219,POINT (-123.46219 48.57368)
1836,101992,Stellys X Rd at Saanich Fairgrounds,48.57966,-123.43688,POINT (-123.43688 48.57966)
1837,101993,Canora Rd at De Havilland Way,48.64249,-123.41686,POINT (-123.41686 48.64249)
1838,101994,Stellys X Rd at Saanich Fairgrounds,48.57979,-123.4361,POINT (-123.4361 48.57979)
1839,101996,7400 Blk E Saanich Rd,48.58245,-123.41183,POINT (-123.41183 48.58245)
1840,101997,Canora Rd at De Havilland Way,48.64312,-123.41654,POINT (-123.41654 48.64312)
1841,101998,Verdier Ave at W Saanich Rd,48.57796,-123.45042,POINT (-123.45042 48.57796)
1842,101999,W Saanich Rd at Verdier Ave,48.5788,-123.45041,POINT (-123.45041 48.5788)
1843,102001,Happy Valley Rd at Walfred Rd,48.4313,-123.52757,POINT (-123.52757 48.4313)
1844,102002,Stellys X Rd at Early Pl,48.57964,-123.44568,POINT (-123.44568 48.57964)
1845,102003,Verdier Ave at Holly Park Rd,48.57794,-123.45563,POINT (-123.45563 48.57794)
1846,102004,Stellys X Rd at Early Pl,48.57977,-123.44573,POINT (-123.44573 48.57977)
1847,102006,Happy Valley Rd at Walfred Rd,48.43087,-123.52787,POINT (-123.52787 48.43087)
1848,102007,Butchart Gardens,48.56308,-123.46656,POINT (-123.46656 48.56308)
1849,102008,W Saanich Rd at Tri-Eagle Plaza,48.48938,-123.38627,POINT (-123.38627 48.48938)
1850,102009,Wallace Dr at White Rd,48.58448,-123.42357,POINT (-123.42357 48.58448)
1851,102010,Stellys X Rd at W Saanich Rd,48.57968,-123.45077,POINT (-123.45077 48.57968)
1852,102011,E Saanich Rd at Veyaness Rd,48.5855,-123.41657,POINT (-123.41657 48.5855)
1853,102012,Hillside Ave at Douglas St,48.43854,-123.36531,POINT (-123.36531 48.43854)
1854,102013,W Saanich Rd at Verdier Ave,48.57846,-123.4503,POINT (-123.4503 48.57846)
1855,102014,Verdier Ave at Hagan Rd,48.57795,-123.45829,POINT (-123.45829 48.57795)
1856,102015,7400 Blk E Saanich Rd,48.58267,-123.41185,POINT (-123.41185 48.58267)
1857,102016,Brentwood Dr at Verdier Ave,48.57666,-123.46476,POINT (-123.46476 48.57666)
1858,102017,Benvenuto Ave at Tod Inlet Trail,48.56249,-123.46423,POINT (-123.46423 48.56249)
1859,102018,McTavish Exch Bay C,48.63016,-123.41309,POINT (-123.41309 48.63016)
1860,102019,Bay St at Cook St,48.43486,-123.35087,POINT (-123.35087 48.43486)
1861,102020,McTavish Exch Bay D,48.63017,-123.41329,POINT (-123.41329 48.63017)
1862,102021,E Saanich Rd at Veyaness Rd,48.58568,-123.41749,POINT (-123.41749 48.58568)
1863,102022,Verdier Ave at Brentwood Dr,48.57796,-123.46307,POINT (-123.46307 48.57796)
1864,102023,Wallace Dr at Hovey Rd,48.58661,-123.42254,POINT (-123.42254 48.58661)
1865,102024,Wallace Dr at Hovey Rd,48.58653,-123.42279,POINT (-123.42279 48.58653)
1866,102025,E Saanich Rd at Hovey Rd,48.5879,-123.41908,POINT (-123.41908 48.5879)
1867,102026,Wallace Dr at Prosser Rd,48.58853,-123.42174,POINT (-123.42174 48.58853)
1868,102028,Bay St at Cook St,48.4352,-123.35382,POINT (-123.35382 48.4352)
1869,102030,E Saanich Rd at Prosser Rd,48.58829,-123.41938,POINT (-123.41938 48.58829)
1870,102032,McTavish Exch Bay F,48.63033,-123.4132,POINT (-123.4132 48.63033)
1871,102033,Wallace Dr at Cultra Ave,48.59202,-123.42181,POINT (-123.42181 48.59202)
1872,102034,Hwy 1 at Admirals Rd,48.45961,-123.40675,POINT (-123.40675 48.45961)
1873,102035,W Saanich Rd at Shaker Church Rd,48.58382,-123.4577,POINT (-123.4577 48.58382)
1874,102036,Mt Newton X Rd at Stautw Rd,48.59298,-123.39173,POINT (-123.39173 48.59298)
1875,102037,W Saanich Rd at Shaker Church Rd,48.58428,-123.45807,POINT (-123.45807 48.58428)
1876,102038,McTavish Exch Bay G,48.63033,-123.41297,POINT (-123.41297 48.63033)
1877,102040,Mt Newton X Rd at Hwy 17 East Side,48.59411,-123.39629,POINT (-123.39629 48.59411)
1878,102042,Mt Newton X Rd at Hwy 17 West Side,48.59408,-123.39966,POINT (-123.39966 48.59408)
1879,102043,Mt Newton X Rd at Hwy 17 East Side,48.59424,-123.39689,POINT (-123.39689 48.59424)
1880,102044,McTavish Exch Bay B,48.63027,-123.41246,POINT (-123.41246 48.63027)
1881,102045,Mt Newton X Rd at Hwy 17 West Side,48.59419,-123.3993,POINT (-123.3993 48.59419)
1882,102046,Mt Newton X Rd at Central Saanich Rd,48.59407,-123.40293,POINT (-123.40293 48.59407)
1883,102047,Wallace Dr at Prosser Rd,48.58911,-123.42187,POINT (-123.42187 48.58911)
1884,102048,McTavish Exch Bay A,48.62905,-123.41162,POINT (-123.41162 48.62905)
1885,102049,Mt Newton X Rd at Central Saanich Rd,48.5942,-123.40402,POINT (-123.40402 48.5942)
1886,102050,Mt Newton X Rd at Saanich Pen Hosp,48.59406,-123.40949,POINT (-123.40949 48.59406)
1887,102051,Lochside Dr at Mt Newton X Rd,48.59454,-123.39476,POINT (-123.39476 48.59454)
1888,102052,Wallace Dr at Cultra Ave,48.59271,-123.42137,POINT (-123.42137 48.59271)
1889,102054,Saanichton Exch Bay A,48.59359,-123.41687,POINT (-123.41687 48.59359)
1890,102055,Mt Newton X Rd at Saanich Pen Hosp,48.59419,-123.41044,POINT (-123.41044 48.59419)
1891,102056,Gillespie Rd at Manzer Way,48.39165,-123.63154,POINT (-123.63154 48.39165)
1892,102057,Saanichton Exch Bay B,48.59368,-123.41706,POINT (-123.41706 48.59368)
1893,102058,Lochside Dr at Ferguson Rd,48.59562,-123.39457,POINT (-123.39457 48.59562)
1894,102059,Gillespie Rd at Manzer Way,48.39157,-123.6317,POINT (-123.6317 48.39157)
1895,102061,Gillespie Rd at Nagle Rd,48.38404,-123.62976,POINT (-123.62976 48.38404)
1896,102063,Gillespie Rd at Nagle Rd,48.38447,-123.63021,POINT (-123.63021 48.38447)
1897,102064,Driftwood Dr at Driftwood Pl,48.39615,-123.72208,POINT (-123.72208 48.39615)
1898,102065,Wallace Dr at Mt Newton X Rd,48.59444,-123.41965,POINT (-123.41965 48.59444)
1899,102066,Wallace Dr at Lisnoe Ave,48.59402,-123.42055,POINT (-123.42055 48.59402)
1900,102067,Saanich Pen Hosp Main Entrance,48.59603,-123.41033,POINT (-123.41033 48.59603)
1901,102068,Sooke Rd at Carran Rd,48.43226,-123.49705,POINT (-123.49705 48.43226)
1902,102069,Sooke Rd at Glinz Lake Rd,48.39303,-123.63655,POINT (-123.63655 48.39303)
1903,102070,Lochside Dr at James Island Rd,48.59874,-123.39478,POINT (-123.39478 48.59874)
1904,102071,E Saanich Rd at Patterson Rd,48.5966,-123.41677,POINT (-123.41677 48.5966)
1905,102072,E Saanich Rd at Wallace Dr,48.59676,-123.41697,POINT (-123.41697 48.59676)
1906,102074,Lochside Dr at James Island Rd,48.5992,-123.39462,POINT (-123.39462 48.5992)
1907,102075,Lochside Dr at Wakeman Rd,48.60039,-123.39573,POINT (-123.39573 48.60039)
1908,102076,Gillespie Rd at Roche Cove Bridge,48.37239,-123.63269,POINT (-123.63269 48.37239)
1909,102077,Lochside Dr at Wakeman Rd,48.60063,-123.39573,POINT (-123.39573 48.60063)
1910,102078,Gillespie Rd at Roche Cove Bridge,48.37053,-123.63322,POINT (-123.63322 48.37053)
1911,102079,E Saanich Rd at Polo Park Cres,48.5995,-123.41692,POINT (-123.41692 48.5995)
1912,102080,E Saanich Rd at Polo Park Cres,48.60019,-123.41671,POINT (-123.41671 48.60019)
1913,102081,5200 Blk Sooke Rd,48.38861,-123.64374,POINT (-123.64374 48.38861)
1914,102082,Lochside Dr at Newman Rd,48.60383,-123.3962,POINT (-123.3962 48.60383)
1915,102083,5300 Blk Sooke Rd,48.38765,-123.64781,POINT (-123.64781 48.38765)
1916,102084,Lochside Dr at Newman Rd,48.60407,-123.39599,POINT (-123.39599 48.60407)
1917,102085,5300 Blk Sooke Rd,48.38832,-123.64846,POINT (-123.64846 48.38832)
1918,102086,E Saanich Rd at Newman Rd,48.60261,-123.41712,POINT (-123.41712 48.60261)
1919,102087,E Saanich Rd at Newman Rd,48.6025,-123.4173,POINT (-123.4173 48.6025)
1920,102088,Gillespie Rd at Mount Matheson Rd,48.3587,-123.63379,POINT (-123.63379 48.3587)
1921,102089,Lochside Dr at Cascade Ave,48.60642,-123.39652,POINT (-123.39652 48.60642)
1922,102090,Gillespie Rd at Mount Matheson Rd,48.35803,-123.6358,POINT (-123.6358 48.35803)
1923,102091,Lochside Dr at Cascade Ave,48.60662,-123.39644,POINT (-123.39644 48.60662)
1924,102092,5400 Blk Sooke Rd,48.39056,-123.65132,POINT (-123.65132 48.39056)
1925,102093,5400 Blk Sooke Rd,48.39081,-123.65116,POINT (-123.65116 48.39081)
1926,102094,E Saanich Rd at Haldon Rd,48.6066,-123.41912,POINT (-123.41912 48.6066)
1927,102095,Sunriver Way at Riverstone Dr,48.39706,-123.72119,POINT (-123.72119 48.39706)
1928,102096,E Saanich Rd at Haldon Rd,48.6068,-123.41909,POINT (-123.41909 48.6068)
1929,102097,5500 Blk Sooke Rd,48.39484,-123.65514,POINT (-123.65514 48.39484)
1930,102098,W Saanich Rd at Mt Newton X Rd,48.59904,-123.46589,POINT (-123.46589 48.59904)
1931,102099,W Saanich Rd at Mt Newton X Rd,48.59955,-123.46603,POINT (-123.46603 48.59955)
1932,102100,8400 Blk Lochside Dr,48.61009,-123.39927,POINT (-123.39927 48.61009)
1933,102101,8400 Blk Lochside Dr,48.61039,-123.3993,POINT (-123.3993 48.61039)
1934,102102,Sooke Rd at Ludlow Rd,48.39419,-123.65797,POINT (-123.65797 48.39419)
1935,102103,5500 Blk Sooke Rd,48.39456,-123.65615,POINT (-123.65615 48.39456)
1936,102104,E Sooke Rd at Gillespie Rd,48.35445,-123.64248,POINT (-123.64248 48.35445)
1937,102105,Sooke Rd at Laidlaw Rd,48.39343,-123.66049,POINT (-123.66049 48.39343)
1938,102106,Sooke Rd at Ludlow Rd,48.39404,-123.65801,POINT (-123.65801 48.39404)
1939,102107,E Sooke Rd at Gillespie Rd,48.35436,-123.64263,POINT (-123.64263 48.35436)
1940,102108,Lochside Dr at Amity Dr,48.61435,-123.40129,POINT (-123.40129 48.61435)
1941,102109,Sooke Rd at Laidlaw Rd,48.393,-123.66088,POINT (-123.66088 48.393)
1942,102110,Lochside Dr at Amity Dr,48.61427,-123.40144,POINT (-123.40144 48.61427)
1943,102111,May St at Eberts St,48.411,-123.34574,POINT (-123.34574 48.411)
1944,102112,E Saanich Rd at Barrett Dr,48.61348,-123.41615,POINT (-123.41615 48.61348)
1945,102113,E Saanich Rd at Leal Rd,48.61367,-123.41592,POINT (-123.41592 48.61367)
1946,102114,Barrett Dr at Trincomali Terr,48.61275,-123.42488,POINT (-123.42488 48.61275)
1947,102115,Barrett Dr at Trincomali Terr,48.61303,-123.42372,POINT (-123.42372 48.61303)
1948,102116,E Sooke Rd at Boardman Lane,48.35801,-123.64654,POINT (-123.64654 48.35801)
1949,102117,E Sooke Rd at Boardman Lane,48.35862,-123.6486,POINT (-123.6486 48.35862)
1950,102118,W Saanich Rd at McPhail Rd,48.60447,-123.47184,POINT (-123.47184 48.60447)
1951,102120,Barrett Dr at Sandover Cres E,48.61419,-123.41857,POINT (-123.41857 48.61419)
1952,102121,W Saanich Rd at McPhail Rd,48.60526,-123.47239,POINT (-123.47239 48.60526)
1953,102122,Barrett Dr at Colburne Pl,48.61416,-123.42899,POINT (-123.42899 48.61416)
1954,102124,Barrett Dr at Sandover Cres,48.61501,-123.42167,POINT (-123.42167 48.61501)
1955,102125,Barrett Dr at Colburne Pl,48.61394,-123.42888,POINT (-123.42888 48.61394)
1956,102126,Barrett Dr at Sandover Cres W,48.61479,-123.42174,POINT (-123.42174 48.61479)
1957,102127,Sooke Rd at Harbourview Rd,48.39104,-123.66666,POINT (-123.66666 48.39104)
1958,102128,Barrett Dr at Kingcome Cres,48.61424,-123.43153,POINT (-123.43153 48.61424)
1959,102129,Barrett Dr at Kingcome Cres,48.61452,-123.43139,POINT (-123.43139 48.61452)
1960,102130,Lochside Dr at Lowe Rd,48.61828,-123.40454,POINT (-123.40454 48.61828)
1961,102131,Sooke Rd at Harbourview Rd,48.39119,-123.66785,POINT (-123.66785 48.39119)
1962,102132,Royal Bay Exch Bay B,48.40838,-123.488,POINT (-123.488 48.40838)
1963,102133,E Sooke Rd at Parkheights Dr,48.35826,-123.65588,POINT (-123.65588 48.35826)
1964,102134,E Sooke Rd at Parkheights Dr,48.35839,-123.65597,POINT (-123.65597 48.35839)
1965,102135,E Saanich Rd at Dean Park Rd,48.61796,-123.41666,POINT (-123.41666 48.61796)
1966,102136,E Saanich Rd at Dean Park Rd,48.61733,-123.41644,POINT (-123.41644 48.61733)
1967,102137,Lochside Dr at Lowe Rd,48.61839,-123.40443,POINT (-123.40443 48.61839)
1968,102138,Barrett Dr at Dean Park Rd,48.61709,-123.43233,POINT (-123.43233 48.61709)
1969,102139,Barrett Dr at Dean Park Rd,48.6172,-123.43217,POINT (-123.43217 48.6172)
1970,102140,W Saanich Rd at Lawrence Rd,48.60971,-123.47414,POINT (-123.47414 48.60971)
1971,102141,Forest Park Dr at Dean Park Rd,48.61797,-123.42888,POINT (-123.42888 48.61797)
1972,102142,Forest Park Dr at Dean Park Rd,48.6179,-123.42907,POINT (-123.42907 48.6179)
1973,102143,E Saanich Rd at CFIA Laboratory,48.62094,-123.41766,POINT (-123.41766 48.62094)
1974,102144,E Saanich Rd at CFIA Laboratory,48.62075,-123.41739,POINT (-123.41739 48.62075)
1975,102145,E Sooke Rd at East Sooke Park,48.35991,-123.66087,POINT (-123.66087 48.35991)
1976,102146,E Sooke Rd at East Sooke Park,48.35964,-123.66072,POINT (-123.66072 48.35964)
1977,102147,Sooke Rd at Saseenos Rd,48.39108,-123.6706,POINT (-123.6706 48.39108)
1978,102148,W Saanich Rd at Lawrence Rd,48.61087,-123.47383,POINT (-123.47383 48.61087)
1979,102149,Forest Park Dr at Mayneview Terr,48.61998,-123.42593,POINT (-123.42593 48.61998)
1980,102150,Sooke Rd at Saseenos Rd,48.39085,-123.67196,POINT (-123.67196 48.39085)
1981,102151,Forest Park Dr at Mayneview Terr,48.61987,-123.427,POINT (-123.427 48.61987)
1982,102152,Lochside Dr at Bazan Bay Rd,48.62359,-123.408,POINT (-123.408 48.62359)
1983,102153,Lochside Dr at Bazan Bay Rd,48.62356,-123.40816,POINT (-123.40816 48.62356)
1984,102154,Sooke Rd at Woodlands Rd,48.39075,-123.67679,POINT (-123.67679 48.39075)
1985,102155,8900 Blk Forest Park Dr,48.62326,-123.42733,POINT (-123.42733 48.62326)
1986,102156,8900 Blk Forest Park Dr,48.62371,-123.4274,POINT (-123.4274 48.62371)
1987,102158,E Saanich Rd at Bazan Bay Rd,48.62478,-123.41881,POINT (-123.41881 48.62478)
1988,102159,Forest Park Dr at E Saanich Rd,48.62512,-123.42046,POINT (-123.42046 48.62512)
1989,102160,E Saanich Rd at Forest Park Dr,48.62566,-123.41923,POINT (-123.41923 48.62566)
1990,102162,Forest Park Dr at Haro Park Terr,48.62527,-123.42173,POINT (-123.42173 48.62527)
1991,102163,Forest Park Dr at Cresswell Dr,48.62572,-123.42699,POINT (-123.42699 48.62572)
1992,102164,8700 Blk W Saanich Rd,48.6199,-123.46615,POINT (-123.46615 48.6199)
1993,102165,W Saanich Rd at Theh Le Lum Lane,48.62058,-123.46527,POINT (-123.46527 48.62058)
1994,102166,E Sooke Rd at Raglan Pl,48.36413,-123.67382,POINT (-123.67382 48.36413)
1995,102167,E Sooke Rd at Raglan Pl,48.36445,-123.67433,POINT (-123.67433 48.36445)
1996,102168,Sooke Rd at Parkland Rd,48.38906,-123.68276,POINT (-123.68276 48.38906)
1997,102169,W Saanich Rd at Theh Le Lum Lane,48.62159,-123.46457,POINT (-123.46457 48.62159)
1998,102170,Sooke Rd at Winnipeg Rd,48.39,-123.67872,POINT (-123.67872 48.39)
1999,102171,Haliburton Rd at Arsenault Pl,48.51429,-123.37519,POINT (-123.37519 48.51429)
2000,102172,Haliburton Rd at Del Monte Ave,48.51414,-123.37868,POINT (-123.37868 48.51414)
2001,102173,Haliburton Rd at Del Monte Ave,48.51432,-123.37897,POINT (-123.37897 48.51432)
2002,102174,McKenzie Ave at Burnside Rd W,48.46246,-123.40204,POINT (-123.40204 48.46246)
2003,102175,McKenzie Ave at Burnside Rd W,48.46239,-123.40169,POINT (-123.40169 48.46239)
2004,102176,E Saanich Rd at McTavish Rd,48.62951,-123.42046,POINT (-123.42046 48.62951)
2005,102177,E Saanich Rd at McTavish Rd,48.62962,-123.42025,POINT (-123.42025 48.62962)
2006,102179,McKenzie Ave at Hwy 1,48.46066,-123.40347,POINT (-123.40347 48.46066)
2007,102180,W Saanich Rd at Observatory Rd,48.51771,-123.42201,POINT (-123.42201 48.51771)
2008,102181,Interurban Rd at Viaduct Ave W,48.49838,-123.41944,POINT (-123.41944 48.49838)
2009,102182,1900 Blk Kaltasin Rd,48.38225,-123.69,POINT (-123.69 48.38225)
2010,102183,Sooke Rd at Kaltasin Rd,48.38737,-123.68828,POINT (-123.68828 48.38737)
2011,102184,Sooke Rd at Kaltasin Rd,48.38724,-123.68849,POINT (-123.68849 48.38724)
2012,102185,James White Blvd at Resthaven Dr,48.65017,-123.40159,POINT (-123.40159 48.65017)
2013,102186,Andover Rd at Copper Mine Rd,48.36299,-123.67856,POINT (-123.67856 48.36299)
2014,102187,Wharf St at Broughton St,48.42389,-123.36947,POINT (-123.36947 48.42389)
2015,102188,Lochside Dr at Bakerview Pl,48.63278,-123.40898,POINT (-123.40898 48.63278)
2016,102189,Kaltasin Rd at Sooke Rd,48.38654,-123.68791,POINT (-123.68791 48.38654)
2017,102190,Lochside Dr at Bakerview Pl,48.63282,-123.40912,POINT (-123.40912 48.63282)
2018,102191,W Saanich Rd at Pauquachin Lane,48.62708,-123.45811,POINT (-123.45811 48.62708)
2019,102192,Six Mile Rd at Atkins Rd,48.45908,-123.46526,POINT (-123.46526 48.45908)
2020,102193,Six Mile Rd at Nursery Hill Dr,48.45956,-123.46534,POINT (-123.46534 48.45956)
2021,102194,W Saanich Rd at North Ridge Rd,48.62768,-123.4579,POINT (-123.4579 48.62768)
2022,102195,Copper Mine Rd at E Sooke Rd,48.36376,-123.67888,POINT (-123.67888 48.36376)
2023,102196,Kaltasin Rd at Seabroom Rd,48.38371,-123.68923,POINT (-123.68923 48.38371)
2024,102197,2000 Blk Idlemore Rd,48.38403,-123.69169,POINT (-123.69169 48.38403)
2025,102199,Willingdon Rd at E Saanich Rd,48.63517,-123.42133,POINT (-123.42133 48.63517)
2026,102200,Lochside Dr at Captains Walk,48.63636,-123.40517,POINT (-123.40517 48.63636)
2027,102201,W Saanich Rd at McTavish Rd,48.63015,-123.4582,POINT (-123.4582 48.63015)
2028,102202,Willingdon Rd at E Saanich Rd,48.63529,-123.42144,POINT (-123.42144 48.63529)
2029,102203,Glenidle Rd at Idlemore Rd,48.38159,-123.69213,POINT (-123.69213 48.38159)
2030,102204,Canora Rd at Summergate Blvd,48.63628,-123.41732,POINT (-123.41732 48.63628)
2031,102205,Lochside Dr at Frost Ave,48.6378,-123.40379,POINT (-123.40379 48.6378)
2032,102206,W Saanich Rd at McTavish Rd,48.63169,-123.45809,POINT (-123.45809 48.63169)
2033,102207,Lochside Dr at Frost Ave,48.63813,-123.40324,POINT (-123.40324 48.63813)
2034,102208,Canora Rd at Brackman Way,48.63683,-123.41775,POINT (-123.41775 48.63683)
2035,102209,Llanilar Rd at Cole Rd,48.36553,-123.69033,POINT (-123.69033 48.36553)
2036,102210,Llanilar Rd at Hensbro Pl,48.36319,-123.6896,POINT (-123.6896 48.36319)
2037,102211,Legislature Exch Bay A,48.41865,-123.36896,POINT (-123.36896 48.41865)
2038,102212,Sooke Rd at Lazzar Rd - Sooke P&R,48.38773,-123.6976,POINT (-123.6976 48.38773)
2039,102213,West Coast Rd at Sheilds Rd,48.37575,-123.72507,POINT (-123.72507 48.37575)
2040,102214,Sooke Rd at Lazzar Rd - Sooke P&R,48.38789,-123.69874,POINT (-123.69874 48.38789)
2041,102215,Fairfield Rd at Cornwall St,48.41608,-123.34993,POINT (-123.34993 48.41608)
2042,102216,Milburn Dr at Aloha Ave,48.41697,-123.47651,POINT (-123.47651 48.41697)
2043,102217,Fifth St at Weiler Ave,48.64133,-123.40026,POINT (-123.40026 48.64133)
2044,102218,Canora Rd at Northbrook Dr,48.64062,-123.41745,POINT (-123.41745 48.64062)
2045,102219,Sunriver Way at Driftwood Dr,48.39542,-123.71863,POINT (-123.71863 48.39542)
2046,102220,Canora Rd at Norseman Rd,48.64048,-123.41727,POINT (-123.41727 48.64048)
2047,102221,Fifth St at Weiler Ave,48.64166,-123.40046,POINT (-123.40046 48.64166)
2048,102226,Victoria International Airport,48.64039,-123.43155,POINT (-123.43155 48.64039)
2049,102227,Fifth St at Ocean Ave,48.644,-123.4001,POINT (-123.4001 48.644)
2050,102228,Fifth St at Ocean Ave,48.64369,-123.40047,POINT (-123.40047 48.64369)
2051,102229,W Saanich Rd at Bradley Dyne Rd,48.63715,-123.45797,POINT (-123.45797 48.63715)
2052,102230,E Sooke Rd at Whale View Cres,48.33716,-123.62048,POINT (-123.62048 48.33716)
2053,102231,Ocean Ave W at Epco Dr,48.64443,-123.41057,POINT (-123.41057 48.64443)
2054,102232,E Sooke Rd at Spirit Bay Rd,48.33802,-123.60636,POINT (-123.60636 48.33802)
2055,102233,Ocean Ave W at Epco Dr,48.64456,-123.41058,POINT (-123.41058 48.64456)
